Date,Adj Close,Close,High,Low,Open,Volume
,9684.T,9684.T,9684.T,9684.T,9684.T,9684.T
2022-08-30,5866.50537109375,6140.0,6140.0,5940.0,5940.0,639400
2022-08-31,5799.623046875,6070.0,6160.0,6060.0,6150.0,454600
2022-09-01,5847.39599609375,6120.0,6200.0,6030.0,6040.0,417100
2022-09-02,5751.85009765625,6020.0,6030.0,5920.0,6020.0,527600
2022-09-05,5942.94140625,6220.0,6240.0,6100.0,6120.0,565800
2022-09-06,5809.1767578125,6080.0,6220.0,6050.0,6180.0,435600
2022-09-07,5761.4052734375,6030.0,6090.0,5940.0,6020.0,399100
2022-09-08,5885.61474609375,6160.0,6200.0,6050.0,6090.0,577200
2022-09-09,6009.8232421875,6290.0,6360.0,6230.0,6240.0,504300
2022-09-12,5971.60595703125,6250.0,6360.0,6230.0,6290.0,292400
2022-09-13,6134.033203125,6420.0,6420.0,6250.0,6250.0,609800
2022-09-14,5971.60595703125,6250.0,6390.0,6250.0,6370.0,606400
2022-09-15,5923.83251953125,6200.0,6260.0,6120.0,6190.0,544300
2022-09-16,5914.27783203125,6190.0,6230.0,6110.0,6200.0,724800
2022-09-20,5952.49609375,6230.0,6260.0,6140.0,6190.0,612300
2022-09-21,5914.27783203125,6190.0,6290.0,6190.0,6250.0,424300
2022-09-22,5962.05078125,6240.0,6260.0,6120.0,6150.0,403700
2022-09-26,5866.50537109375,6140.0,6270.0,6140.0,6180.0,475000
2022-09-27,6000.2685546875,6280.0,6290.0,6130.0,6180.0,432000
2022-09-28,5952.49609375,6230.0,6250.0,6120.0,6240.0,475900
2022-09-29,6086.4755859375,6360.0,6380.0,6260.0,6300.0,513400
2022-09-30,5962.06591796875,6230.0,6340.0,6160.0,6320.0,482500
2022-10-03,5971.63623046875,6240.0,6310.0,6120.0,6280.0,508400
2022-10-04,6210.88427734375,6490.0,6490.0,6310.0,6340.0,731200
2022-10-05,6182.1748046875,6460.0,6610.0,6460.0,6520.0,465300
2022-10-06,6191.74462890625,6470.0,6580.0,6460.0,6500.0,460000
2022-10-07,6325.7236328125,6610.0,6630.0,6430.0,6450.0,681900
2022-10-11,6287.4443359375,6570.0,6650.0,6510.0,6520.0,762100
2022-10-12,6201.31396484375,6480.0,6570.0,6420.0,6510.0,535300
2022-10-13,6153.46484375,6430.0,6560.0,6420.0,6510.0,407900
2022-10-14,6277.8740234375,6560.0,6590.0,6480.0,6520.0,463000
2022-10-17,6230.02392578125,6510.0,6550.0,6450.0,6550.0,398000
2022-10-18,6373.57275390625,6660.0,6680.0,6540.0,6580.0,511900
2022-10-19,6354.43359375,6640.0,6700.0,6610.0,6660.0,355800
2022-10-20,6364.00341796875,6650.0,6660.0,6560.0,6600.0,379900
2022-10-21,6354.43359375,6640.0,6730.0,6640.0,6720.0,377700
2022-10-24,6258.734375,6540.0,6650.0,6540.0,6610.0,376500
2022-10-25,6191.74462890625,6470.0,6530.0,6420.0,6440.0,526000
2022-10-26,6239.59423828125,6520.0,6560.0,6480.0,6500.0,371900
2022-10-27,6191.74462890625,6470.0,6560.0,6450.0,6560.0,356900
2022-10-28,6249.1640625,6530.0,6530.0,6420.0,6430.0,583200
2022-10-31,6354.43359375,6640.0,6640.0,6540.0,6590.0,472700
2022-11-01,6421.4228515625,6710.0,6740.0,6660.0,6660.0,385100
2022-11-02,6459.70263671875,6750.0,6760.0,6690.0,6740.0,454600
2022-11-04,6411.85302734375,6700.0,6790.0,6680.0,6740.0,714200
2022-11-07,6430.9931640625,6720.0,6740.0,6620.0,6650.0,725600
2022-11-08,6698.95068359375,7000.0,7150.0,6670.0,6670.0,1756700
2022-11-09,6459.70263671875,6750.0,6950.0,6660.0,6930.0,984100
2022-11-10,6383.1435546875,6670.0,6730.0,6580.0,6700.0,699000
2022-11-11,6373.57275390625,6660.0,6820.0,6660.0,6820.0,709600
2022-11-14,6411.85302734375,6700.0,6740.0,6610.0,6620.0,628400
2022-11-15,6354.43359375,6640.0,6800.0,6600.0,6750.0,368200
2022-11-16,6354.43359375,6640.0,6720.0,6560.0,6690.0,363500
2022-11-17,6268.3037109375,6550.0,6660.0,6510.0,6650.0,429200
2022-11-18,6153.46484375,6430.0,6540.0,6400.0,6540.0,754500
2022-11-21,6096.044921875,6370.0,6510.0,6290.0,6490.0,714000
2022-11-22,6134.32421875,6410.0,6430.0,6320.0,6380.0,467000
2022-11-24,6230.02392578125,6510.0,6590.0,6500.0,6510.0,424300
2022-11-25,6172.60498046875,6450.0,6540.0,6410.0,6530.0,272100
2022-11-28,6182.1748046875,6460.0,6520.0,6440.0,6470.0,290800
2022-11-29,6019.4853515625,6290.0,6380.0,6280.0,6380.0,485200
2022-11-30,5923.78662109375,6190.0,6260.0,6160.0,6200.0,657700
2022-12-01,5933.3564453125,6200.0,6260.0,6150.0,6240.0,414600
2022-12-02,5885.50634765625,6150.0,6220.0,6130.0,6210.0,471200
2022-12-05,5904.646484375,6170.0,6180.0,6080.0,6160.0,302600
2022-12-06,5923.78662109375,6190.0,6260.0,6170.0,6230.0,310400
